Date,0
2024-11-07,1.2221962100368509
2024-11-08,1.2892875484229243
2024-11-11,1.3650353912457707
2024-11-12,1.3088594684780261
2024-11-13,1.31362728477686
2024-11-14,1.2612525338929212
2024-11-15,1.2808436599369288
2024-11-18,1.3295941713197945
2024-11-19,1.3498661246091272
2024-11-20,1.3399263157405905
2024-11-21,1.3363242124071468
2024-11-22,1.3709111785367623
2024-11-25,1.337109450992056
2024-11-26,1.338611861779189
2024-11-27,1.3234202152763934
2024-11-29,1.3580873260048978
2024-12-02,1.3895414136797182
2024-12-03,1.3753793704712753
2024-12-04,1.3949641158576174
2024-12-05,1.4235416691762652
2024-12-06,1.4740449560489115
2024-12-09,1.4728112555225907
2024-12-10,1.4988115043633803
2024-12-11,1.5607993384527457
2024-12-12,1.542020436882833
2024-12-13,1.5855134461791136
2024-12-16,1.6513585281791048
2024-12-17,1.6881525053069908
2024-12-18,1.579509697999801
2024-12-19,1.5700745709670882
2024-12-20,1.5411711513555555
2024-12-23,1.5671507517556609
2024-12-24,1.6483907494855565
2024-12-26,1.6294799234849746
2024-12-27,1.5709404151144915
2024-12-30,1.5308877439804474
2024-12-31,1.4964983043070856
2025-01-02,1.4358759429376466
2025-01-03,1.519041078015783
2025-01-06,1.5235579801538988
2025-01-07,1.4772290954374483
2025-01-08,1.4793966737885282
2025-01-10,1.471048889500082
2025-01-13,1.49266689408351
2025-01-14,1.4766096574190122
2025-01-15,1.5633477155991216
2025-01-16,1.5280227858236282
2025-01-17,1.5638898281512201
2025-01-21,1.5630610021137936
2025-01-22,1.5445845501127309
2025-01-23,1.540894650368961
2025-01-24,1.5251981620925286
2025-01-27,1.4946254467237492
2025-01-28,1.5014007411613968
2025-01-29,1.476950785703376
2025-01-30,1.5073797349908493
2025-01-31,1.5151959443204608
2025-02-03,1.4605646107359724
2025-02-04,1.4851465183302044
2025-02-05,1.4525768006033393
2025-02-06,1.444691070839216
2025-02-07,1.4081293651031732
2025-02-10,1.3838070941970917
2025-02-11,1.3269837652340513
2025-02-12,1.3465941044654175
2025-02-13,1.4022383768123807
2025-02-14,1.401957461226236
2025-02-18,1.398945343733517
2025-02-19,1.4167065485818775
2025-02-20,1.3988738450206786
2025-02-21,1.3478248522403915
2025-02-24,1.3267767932038552
2025-02-25,1.2519018046597934
2025-02-26,1.2197720479796057
2025-02-27,1.1887925456635076
2025-02-28,1.2255716137013086
2025-03-03,1.1953796112713546
2025-03-04,1.1559271452664688
2025-03-05,1.1798104632388804
2025-03-06,1.1293870570096485
2025-03-07,1.1294093940791832
2025-03-10,1.0053401910466109
2025-03-11,1.0273075172566697
2025-03-12,1.080071749281126
2025-03-13,1.0540271835509303
2025-03-14,1.0881592871892438
2025-03-17,1.0571043903745014
2025-03-18,1.0163496556434415
2025-03-19,1.0512317630970047
2025-03-20,1.0513364501606195
2025-03-21,1.0875810967313089
2025-03-24,1.178984836899719
2025-03-25,1.2068945956147292
2025-03-26,1.1579647402358983
2025-03-27,1.1598642476372918
2025-03-28,1.1252103166871816
2025-03-31,1.1156175023485824
2025-04-01,1.1428177436563147
2025-04-02,1.1850267665264085
2025-04-03,1.1224047073854762
2025-04-04,1.023283143757797
2025-04-07,1.0055385489588695
2025-04-08,0.9679348455354507
2025-04-09,1.146509481320863
2025-04-10,1.0746495481910667
2025-04-11,1.0810717559461258
2025-04-14,1.0848329306471793
2025-04-15,1.0887090484200517
2025-04-16,1.0452008439146594
2025-04-17,1.0452118782863955
2025-04-21,0.9973924232932161
2025-04-22,1.0363519021632077
2025-04-23,1.0782015667830516
2025-04-24,1.1106880658876663
2025-04-25,1.1844757264826602
2025-04-28,1.1871535296499682
2025-04-29,1.206407899983767
2025-04-30,1.1799882119019554
2025-05-01,1.178425996024267
2025-05-02,1.202837548108974
2025-05-05,1.181458848543519
2025-05-06,1.1645264827123605
2025-05-07,1.1686297059212054
2025-05-08,1.1951874737912669
2025-05-09,1.231431401451235
2025-05-12,1.2997566905710223
2025-05-13,1.3445085115958673
2025-05-14,1.3808220316413908
2025-05-15,1.3705833937395493
2025-05-16,1.3922690727028328
2025-05-19,1.372333056652176
2025-05-20,1.3752528195959954
2025-05-21,1.343194510411742
2025-05-22,1.3601823802951627
2025-05-23,1.35253082988209
2025-05-27,1.4235191487002192
2025-05-28,1.4053323353052332
2025-05-29,1.4111908536130293
2025-05-30,1.379912532153741
2025-06-02,1.3728265080748707
2025-06-03,1.379677670843088
2025-06-04,1.3476169566132041
2025-06-05,1.2200490663272947
2025-06-06,1.2535804448019672
2025-06-09,1.2911953157006857
2025-06-10,1.3415158530178706
2025-06-11,1.3410965895114189
2025-06-12,1.3233421699298296
2025-06-13,1.3349588638860095
2025-06-16,1.349599718317549
2025-06-17,1.3114170848016409
2025-06-18,1.3267554094795035
2025-06-20,1.3259667062471314
2025-06-23,1.4016959187030444
2025-06-24,1.3855639651386535
2025-06-25,1.3515506045491767
2025-06-26,1.350467924711454
2025-06-27,1.3469913177943271
2025-06-30,1.3330304054755384
2025-07-01,1.2865012533175273
2025-07-02,1.330206704157021
2025-07-03,1.3330303677132334
2025-07-07,1.2705621152022941
2025-07-08,1.2812273762691135
2025-07-09,1.278486801932436
2025-07-10,1.3191574037315614
2025-07-11,1.3276478087499473
2025-07-14,1.337889937974578
2025-07-15,1.3190535577236682
2025-07-16,1.3507258619557332
2025-07-17,1.3474142182309565
2025-07-18,1.3752369258526618
2025-07-21,1.3729888719316483
2025-07-22,1.3829229105063863
2025-07-23,1.3882385838286186
2025-07-24,1.3142001351919017
2025-07-25,1.346332891311219
2025-07-28,1.3726850206718277
2025-07-29,1.3593571509345102
2025-07-30,1.3528009403232142
